,value,percentage,tipo_energia,fecha
2202,207293.08,0.3,Renovable,2014-01-11
2203,296738.66,0.44,Renovable,2014-01-12
2204,388716.48,0.48,Renovable,2014-01-13
2205,446175.47,0.54,Renovable,2014-01-14
2206,359536.61,0.45,Renovable,2014-01-15
2207,381728.61,0.47,Renovable,2014-01-16
2208,380710.39,0.47,Renovable,2014-01-17
2209,313724.06,0.45,Renovable,2014-01-18
2210,332399.91,0.5,Renovable,2014-01-19
2211,429159.63,0.51,Renovable,2014-01-20
2212,369869.96,0.44,Renovable,2014-01-21
2213,358020.98,0.43,Renovable,2014-01-22
2214,397436.1,0.47,Renovable,2014-01-23
2215,447017.68,0.52,Renovable,2014-01-24
2216,447798.74,0.58,Renovable,2014-01-25
2217,408845.5,0.57,Renovable,2014-01-26
2218,495584.98,0.58,Renovable,2014-01-27
2219,506698.48,0.59,Renovable,2014-01-28
2220,399709.79,0.48,Renovable,2014-01-29
2221,457417.1,0.55,Renovable,2014-01-30
2222,403410.69,0.49,Renovable,2014-01-31
2223,475653.56,0.61,Renovable,2014-02-01
2224,386110.58,0.53,Renovable,2014-02-02
2225,439650.04,0.53,Renovable,2014-02-03
2226,468624.66,0.55,Renovable,2014-02-04
2227,507642.45,0.58,Renovable,2014-02-05
2228,468758.71,0.56,Renovable,2014-02-06
2229,498741.81,0.59,Renovable,2014-02-07
2230,465153.59,0.6,Renovable,2014-02-08
2231,406217.47,0.56,Renovable,2014-02-09
2232,511928.68,0.6,Renovable,2014-02-10
2233,482946.91,0.54,Renovable,2014-02-11
2234,492312.04,0.56,Renovable,2014-02-12
2235,513731.46,0.6,Renovable,2014-02-13
2236,466077.04,0.58,Renovable,2014-02-14
2237,385785.82,0.53,Renovable,2014-02-15
2238,338308.19,0.5,Renovable,2014-02-16
2239,384978.43,0.48,Renovable,2014-02-17
2240,378541.44,0.47,Renovable,2014-02-18
2241,454360.59,0.54,Renovable,2014-02-19
2242,486335.47,0.59,Renovable,2014-02-20
2243,480229.8,0.58,Renovable,2014-02-21
2244,408417.7,0.55,Renovable,2014-02-22
2245,369238.95,0.54,Renovable,2014-02-23
2246,404780.52,0.52,Renovable,2014-02-24
2247,487221.51,0.59,Renovable,2014-02-25
2248,449695.39,0.54,Renovable,2014-02-26
2249,432777.86,0.52,Renovable,2014-02-27
2250,504069.81,0.61,Renovable,2014-02-28
2251,443192.15,0.59,Renovable,2014-03-01
2252,394318.5,0.57,Renovable,2014-03-02
2253,476303.41,0.6,Renovable,2014-03-03
2254,493613.55,0.61,Renovable,2014-03-04
2255,444694.21,0.55,Renovable,2014-03-05
2256,367654.74,0.48,Renovable,2014-03-06
2257,350287.17,0.47,Renovable,2014-03-07
2258,365420.13,0.54,Renovable,2014-03-08
2259,345394.58,0.53,Renovable,2014-03-09
2260,382710.81,0.52,Renovable,2014-03-10
2261,403594.65,0.52,Renovable,2014-03-11
2262,364280.28,0.48,Renovable,2014-03-12
2263,318854.24,0.42,Renovable,2014-03-13
2264,298523.06,0.41,Renovable,2014-03-14
2265,383502.72,0.55,Renovable,2014-03-15
2266,341577.64,0.53,Renovable,2014-03-16
2267,294645.0,0.42,Renovable,2014-03-17
2268,357965.5,0.49,Renovable,2014-03-18
2269,335837.05,0.47,Renovable,2014-03-19
2270,316380.32,0.45,Renovable,2014-03-20
2271,349765.26,0.49,Renovable,2014-03-21
2272,387324.46,0.56,Renovable,2014-03-22
2273,362524.78,0.53,Renovable,2014-03-23
2274,423560.79,0.56,Renovable,2014-03-24
2275,479118.61,0.6,Renovable,2014-03-25
2276,486075.23,0.59,Renovable,2014-03-26
2277,340217.01,0.44,Renovable,2014-03-27
2278,422699.78,0.54,Renovable,2014-03-28
2279,435640.36,0.58,Renovable,2014-03-29
2280,315418.85,0.51,Renovable,2014-03-30
2281,367830.45,0.5,Renovable,2014-03-31
2282,446992.78,0.57,Renovable,2014-04-01
2283,388634.81,0.5,Renovable,2014-04-02
2284,423559.16,0.54,Renovable,2014-04-03
2285,477863.41,0.59,Renovable,2014-04-04
2286,382025.96,0.54,Renovable,2014-04-05
2287,302394.91,0.48,Renovable,2014-04-06
2288,366062.52,0.5,Renovable,2014-04-07
2289,378104.23,0.5,Renovable,2014-04-08
2290,340408.92,0.46,Renovable,2014-04-09
2291,342884.85,0.46,Renovable,2014-04-10
2292,385409.18,0.51,Renovable,2014-04-11
2293,353011.15,0.52,Renovable,2014-04-12
2294,310883.3,0.49,Renovable,2014-04-13
2295,338177.26,0.49,Renovable,2014-04-14
2296,298539.63,0.43,Renovable,2014-04-15
2297,290212.86,0.42,Renovable,2014-04-16
2298,305459.12,0.47,Renovable,2014-04-17
2299,278781.6,0.47,Renovable,2014-04-18
2300,289893.15,0.48,Renovable,2014-04-19
2301,283112.59,0.47,Renovable,2014-04-20
2302,272423.54,0.45,Renovable,2014-04-21
2303,347901.11,0.5,Renovable,2014-04-22
2304,308633.52,0.45,Renovable,2014-04-23
2305,365231.78,0.51,Renovable,2014-04-24
2306,454903.56,0.59,Renovable,2014-04-25
2307,403772.86,0.59,Renovable,2014-04-26
2308,365175.07,0.55,Renovable,2014-04-27
2309,377042.83,0.52,Renovable,2014-04-28
2310,327580.28,0.45,Renovable,2014-04-29
2311,305096.46,0.44,Renovable,2014-04-30
2312,253130.27,0.43,Renovable,2014-05-01
2313,358864.22,0.53,Renovable,2014-05-02
2314,371409.81,0.56,Renovable,2014-05-03
2315,271430.11,0.46,Renovable,2014-05-04
2316,287863.69,0.42,Renovable,2014-05-05
2317,298159.72,0.41,Renovable,2014-05-06
2318,238500.61,0.34,Renovable,2014-05-07
2319,256115.69,0.36,Renovable,2014-05-08
2320,261033.52,0.37,Renovable,2014-05-09
2321,239826.09,0.37,Renovable,2014-05-10
2322,239333.12,0.39,Renovable,2014-05-11
2323,278852.98,0.39,Renovable,2014-05-12
2324,335981.69,0.46,Renovable,2014-05-13
2325,358680.52,0.48,Renovable,2014-05-14
2326,349066.99,0.48,Renovable,2014-05-15
2327,382405.77,0.52,Renovable,2014-05-16
2328,331985.35,0.5,Renovable,2014-05-17
2329,245670.59,0.41,Renovable,2014-05-18
2330,324690.55,0.46,Renovable,2014-05-19
2331,272187.98,0.38,Renovable,2014-05-20
2332,386812.32,0.51,Renovable,2014-05-21
2333,392344.4,0.52,Renovable,2014-05-22
2334,325177.76,0.45,Renovable,2014-05-23
2335,225374.27,0.36,Renovable,2014-05-24
2336,213415.2,0.37,Renovable,2014-05-25
2337,251050.36,0.36,Renovable,2014-05-26
2338,221873.42,0.31,Renovable,2014-05-27
2339,257908.95,0.36,Renovable,2014-05-28
2340,252572.89,0.36,Renovable,2014-05-29
2341,274194.51,0.39,Renovable,2014-05-30
2342,293921.18,0.45,Renovable,2014-05-31
2343,264972.66,0.44,Renovable,2014-06-01
2344,252702.34,0.36,Renovable,2014-06-02
2345,243537.47,0.35,Renovable,2014-06-03
2346,281272.97,0.39,Renovable,2014-06-04
2347,264910.43,0.36,Renovable,2014-06-05
2348,372167.51,0.5,Renovable,2014-06-06
2349,301981.28,0.45,Renovable,2014-06-07
2350,237360.23,0.38,Renovable,2014-06-08
2351,259261.94,0.36,Renovable,2014-06-09
2352,223683.13,0.3,Renovable,2014-06-10
2353,239252.32,0.32,Renovable,2014-06-11
2354,251588.17,0.33,Renovable,2014-06-12
2355,265662.68,0.34,Renovable,2014-06-13
2356,335399.78,0.47,Renovable,2014-06-14
2357,372437.88,0.56,Renovable,2014-06-15
2358,321217.6,0.44,Renovable,2014-06-16
2359,266536.36,0.36,Renovable,2014-06-17
2360,237551.54,0.31,Renovable,2014-06-18
2361,218142.48,0.29,Renovable,2014-06-19
2362,216276.69,0.29,Renovable,2014-06-20
2363,198594.58,0.29,Renovable,2014-06-21
2364,177129.03,0.27,Renovable,2014-06-22
2365,212827.92,0.29,Renovable,2014-06-23
2366,202495.77,0.29,Renovable,2014-06-24
2367,255646.41,0.34,Renovable,2014-06-25
2368,239887.94,0.33,Renovable,2014-06-26
2369,248457.52,0.34,Renovable,2014-06-27
2370,301724.18,0.42,Renovable,2014-06-28
2371,277079.38,0.43,Renovable,2014-06-29
2372,236417.45,0.33,Renovable,2014-06-30
2373,267966.04,0.35,Renovable,2014-07-01
2374,246056.19,0.33,Renovable,2014-07-02
2375,246674.55,0.33,Renovable,2014-07-03
2376,243191.44,0.33,Renovable,2014-07-04
2377,268582.76,0.38,Renovable,2014-07-05
2378,261756.38,0.41,Renovable,2014-07-06
2379,259445.67,0.36,Renovable,2014-07-07
2380,250774.24,0.34,Renovable,2014-07-08
2381,368399.67,0.47,Renovable,2014-07-09
2382,362756.17,0.46,Renovable,2014-07-10
2383,322174.88,0.42,Renovable,2014-07-11
2384,272771.66,0.39,Renovable,2014-07-12
2385,206250.13,0.33,Renovable,2014-07-13
2386,235246.95,0.31,Renovable,2014-07-14
2387,235212.51,0.3,Renovable,2014-07-15
2388,249775.56,0.31,Renovable,2014-07-16
2389,291577.89,0.36,Renovable,2014-07-17
2390,288990.97,0.35,Renovable,2014-07-18
2391,258992.13,0.37,Renovable,2014-07-19
2392,285616.83,0.44,Renovable,2014-07-20
2393,249470.75,0.33,Renovable,2014-07-21
2394,244922.2,0.31,Renovable,2014-07-22
2395,220195.13,0.28,Renovable,2014-07-23
2396,247769.25,0.31,Renovable,2014-07-24
2397,253258.85,0.32,Renovable,2014-07-25
2398,237518.55,0.33,Renovable,2014-07-26
2399,228988.33,0.33,Renovable,2014-07-27
2400,275066.76,0.35,Renovable,2014-07-28
2401,308519.9,0.4,Renovable,2014-07-29
2402,259441.06,0.34,Renovable,2014-07-30
2403,212545.21,0.28,Renovable,2014-07-31
2404,251767.4,0.34,Renovable,2014-08-01
2405,242175.91,0.36,Renovable,2014-08-02
2406,166054.82,0.27,Renovable,2014-08-03
2407,204508.26,0.28,Renovable,2014-08-04
2408,204144.43,0.28,Renovable,2014-08-05
2409,215006.79,0.29,Renovable,2014-08-06
2410,218948.68,0.29,Renovable,2014-08-07
2411,250545.66,0.33,Renovable,2014-08-08
2412,230004.89,0.32,Renovable,2014-08-09
2413,241015.26,0.37,Renovable,2014-08-10
2414,228110.66,0.31,Renovable,2014-08-11
2415,238965.35,0.32,Renovable,2014-08-12
2416,306273.06,0.41,Renovable,2014-08-13
2417,224525.8,0.32,Renovable,2014-08-14
2418,224490.15,0.35,Renovable,2014-08-15
2419,296472.78,0.45,Renovable,2014-08-16
2420,226230.51,0.37,Renovable,2014-08-17
2421,239966.9,0.34,Renovable,2014-08-18
2422,224352.6,0.31,Renovable,2014-08-19
2423,233651.57,0.33,Renovable,2014-08-20
2424,210444.57,0.3,Renovable,2014-08-21
2425,215710.41,0.3,Renovable,2014-08-22
2426,201423.38,0.31,Renovable,2014-08-23
2427,177236.42,0.29,Renovable,2014-08-24
2428,245161.86,0.33,Renovable,2014-08-25
2429,288927.81,0.37,Renovable,2014-08-26
2430,241862.01,0.31,Renovable,2014-08-27
2431,223275.74,0.29,Renovable,2014-08-28
2432,226277.3,0.29,Renovable,2014-08-29
2433,217376.66,0.3,Renovable,2014-08-30
2434,199961.16,0.3,Renovable,2014-08-31
2435,227828.36,0.28,Renovable,2014-09-01
2436,207292.67,0.26,Renovable,2014-09-02
2437,194714.79,0.24,Renovable,2014-09-03
2438,206493.37,0.26,Renovable,2014-09-04
2439,182336.57,0.23,Renovable,2014-09-05
2440,169725.98,0.24,Renovable,2014-09-06
2441,158087.63,0.23,Renovable,2014-09-07
2442,165201.01,0.21,Renovable,2014-09-08
2443,163010.41,0.21,Renovable,2014-09-09
2444,152395.4,0.19,Renovable,2014-09-10
2445,178056.52,0.23,Renovable,2014-09-11
2446,189734.1,0.24,Renovable,2014-09-12
2447,153995.58,0.22,Renovable,2014-09-13
2448,156195.39,0.24,Renovable,2014-09-14
2449,163726.49,0.22,Renovable,2014-09-15
2450,250655.37,0.33,Renovable,2014-09-16
2451,261622.24,0.34,Renovable,2014-09-17
2452,252378.31,0.34,Renovable,2014-09-18
2453,226039.56,0.3,Renovable,2014-09-19
2454,153259.3,0.23,Renovable,2014-09-20
2455,121417.42,0.19,Renovable,2014-09-21
2456,182208.21,0.24,Renovable,2014-09-22
2457,178168.58,0.24,Renovable,2014-09-23
2458,198471.27,0.27,Renovable,2014-09-24
2459,206608.18,0.28,Renovable,2014-09-25
2460,168298.59,0.23,Renovable,2014-09-26
2461,161691.98,0.24,Renovable,2014-09-27
2462,110170.88,0.18,Renovable,2014-09-28
2463,123692.5,0.17,Renovable,2014-09-29
2464,157616.66,0.22,Renovable,2014-09-30
2465,197191.38,0.27,Renovable,2014-10-01
2466,190098.25,0.26,Renovable,2014-10-02
2467,155450.77,0.22,Renovable,2014-10-03
2468,140848.63,0.22,Renovable,2014-10-04
2469,156002.33,0.25,Renovable,2014-10-05
2470,214061.74,0.3,Renovable,2014-10-06
2471,244824.95,0.33,Renovable,2014-10-07
2472,262083.42,0.35,Renovable,2014-10-08
2473,209402.9,0.28,Renovable,2014-10-09
2474,153041.36,0.22,Renovable,2014-10-10
2475,172399.61,0.27,Renovable,2014-10-11
2476,250203.07,0.41,Renovable,2014-10-12
2477,193085.35,0.29,Renovable,2014-10-13
2478,188783.5,0.27,Renovable,2014-10-14
2479,288537.13,0.39,Renovable,2014-10-15
2480,299967.3,0.4,Renovable,2014-10-16
2481,282780.24,0.4,Renovable,2014-10-17
2482,270971.46,0.43,Renovable,2014-10-18
2483,210130.21,0.35,Renovable,2014-10-19
2484,191537.58,0.27,Renovable,2014-10-20
2485,213024.59,0.29,Renovable,2014-10-21
2486,258968.99,0.34,Renovable,2014-10-22
2487,227647.06,0.31,Renovable,2014-10-23
2488,196663.64,0.27,Renovable,2014-10-24
2489,152826.59,0.24,Renovable,2014-10-25
2490,129351.89,0.21,Renovable,2014-10-26
2491,156600.69,0.22,Renovable,2014-10-27
2492,170690.04,0.24,Renovable,2014-10-28
2493,171458.9,0.24,Renovable,2014-10-29
2494,175595.35,0.25,Renovable,2014-10-30
2495,209418.92,0.3,Renovable,2014-10-31
2496,129231.91,0.22,Renovable,2014-11-01
2497,161319.55,0.27,Renovable,2014-11-02
2498,295473.8,0.41,Renovable,2014-11-03
2499,316654.75,0.44,Renovable,2014-11-04
2500,311658.51,0.43,Renovable,2014-11-05
2501,290298.22,0.4,Renovable,2014-11-06
2502,300680.45,0.41,Renovable,2014-11-07
2503,239338.97,0.38,Renovable,2014-11-08
2504,194993.39,0.32,Renovable,2014-11-09
2505,243268.23,0.35,Renovable,2014-11-10
2506,332573.2,0.44,Renovable,2014-11-11
2507,335451.61,0.44,Renovable,2014-11-12
2508,340015.45,0.46,Renovable,2014-11-13
2509,322278.68,0.43,Renovable,2014-11-14
2510,413766.8,0.57,Renovable,2014-11-15
2511,390714.14,0.57,Renovable,2014-11-16
2512,310433.18,0.41,Renovable,2014-11-17
2513,233156.01,0.32,Renovable,2014-11-18
2514,232236.19,0.31,Renovable,2014-11-19
2515,294056.92,0.38,Renovable,2014-11-20
2516,262349.53,0.35,Renovable,2014-11-21
2517,254547.7,0.39,Renovable,2014-11-22
2518,300595.59,0.47,Renovable,2014-11-23
2519,216007.45,0.31,Renovable,2014-11-24
2520,184432.09,0.26,Renovable,2014-11-25
2521,185864.45,0.27,Renovable,2014-11-26
2522,319720.66,0.41,Renovable,2014-11-27
2523,357342.91,0.46,Renovable,2014-11-28
2524,260286.05,0.4,Renovable,2014-11-29
2525,340606.04,0.52,Renovable,2014-11-30
2526,403286.86,0.52,Renovable,2014-12-01
2527,382228.67,0.47,Renovable,2014-12-02
2528,299772.16,0.37,Renovable,2014-12-03
2529,222131.83,0.28,Renovable,2014-12-04
2530,298701.23,0.37,Renovable,2014-12-05
2531,364217.87,0.49,Renovable,2014-12-06
2532,347253.92,0.48,Renovable,2014-12-07
2533,307398.27,0.44,Renovable,2014-12-08
2534,381487.35,0.45,Renovable,2014-12-09
2535,300798.95,0.36,Renovable,2014-12-10
2536,263982.89,0.33,Renovable,2014-12-11
2537,306831.22,0.38,Renovable,2014-12-12
2538,309219.76,0.42,Renovable,2014-12-13
2539,240526.34,0.36,Renovable,2014-12-14
2540,280921.3,0.36,Renovable,2014-12-15
2541,345445.34,0.42,Renovable,2014-12-16
2542,329943.67,0.4,Renovable,2014-12-17
2543,274966.55,0.34,Renovable,2014-12-18
2544,241562.51,0.31,Renovable,2014-12-19
2545,235394.92,0.34,Renovable,2014-12-20
2546,211046.44,0.32,Renovable,2014-12-21
2547,228549.73,0.31,Renovable,2014-12-22
2548,216424.76,0.29,Renovable,2014-12-23
2549,176161.51,0.26,Renovable,2014-12-24
2550,183323.13,0.32,Renovable,2014-12-25
2551,238443.97,0.35,Renovable,2014-12-26
2552,327914.22,0.47,Renovable,2014-12-27
2553,380931.79,0.53,Renovable,2014-12-28
2554,351910.61,0.46,Renovable,2014-12-29
2555,288155.42,0.38,Renovable,2014-12-30
2556,285022.0,0.39,Renovable,2014-12-31
2557,306404.12,0.46,No renovable,2014-01-01
2558,362014.08,0.49,No renovable,2014-01-02
2559,373292.82,0.5,No renovable,2014-01-03
2560,305043.26,0.41,No renovable,2014-01-04
2561,290581.16,0.42,No renovable,2014-01-05
2562,312475.39,0.48,No renovable,2014-01-06
2563,422186.0,0.56,No renovable,2014-01-07
2564,447601.39,0.56,No renovable,2014-01-08
2565,515508.48,0.66,No renovable,2014-01-09
2566,542241.84,0.69,No renovable,2014-01-10
2567,493038.74,0.7,No renovable,2014-01-11
2568,378972.39,0.56,No renovable,2014-01-12
2569,414376.28,0.52,No renovable,2014-01-13
2570,386488.06,0.46,No renovable,2014-01-14
2571,435227.41,0.55,No renovable,2014-01-15
2572,422650.32,0.53,No renovable,2014-01-16
2573,421167.58,0.53,No renovable,2014-01-17
2574,385542.59,0.55,No renovable,2014-01-18
2575,335215.77,0.5,No renovable,2014-01-19
2576,408659.85,0.49,No renovable,2014-01-20
2577,470342.67,0.56,No renovable,2014-01-21
2578,481565.08,0.57,No renovable,2014-01-22
2579,442069.13,0.53,No renovable,2014-01-23
2580,406115.66,0.48,No renovable,2014-01-24
2581,318549.83,0.42,No renovable,2014-01-25
2582,311940.84,0.43,No renovable,2014-01-26
2583,352038.62,0.42,No renovable,2014-01-27
2584,350855.88,0.41,No renovable,2014-01-28
2585,428584.02,0.52,No renovable,2014-01-29
2586,377133.76,0.45,No renovable,2014-01-30
2587,415473.66,0.51,No renovable,2014-01-31
2588,298384.21,0.39,No renovable,2014-02-01
2589,335869.5,0.47,No renovable,2014-02-02
2590,394047.77,0.47,No renovable,2014-02-03
2591,388170.07,0.45,No renovable,2014-02-04
2592,363865.34,0.42,No renovable,2014-02-05
2593,362470.0,0.44,No renovable,2014-02-06
2594,344457.98,0.41,No renovable,2014-02-07
2595,306071.29,0.4,No renovable,2014-02-08
2596,312814.53,0.44,No renovable,2014-02-09
2597,347164.75,0.4,No renovable,2014-02-10
2598,405198.93,0.46,No renovable,2014-02-11
2599,380064.37,0.44,No renovable,2014-02-12
2600,338218.64,0.4,No renovable,2014-02-13
2601,336007.32,0.42,No renovable,2014-02-14
2602,342405.74,0.47,No renovable,2014-02-15
2603,337689.18,0.5,No renovable,2014-02-16
2604,417091.09,0.52,No renovable,2014-02-17
2605,433560.55,0.53,No renovable,2014-02-18
2606,387913.75,0.46,No renovable,2014-02-19
2607,343172.16,0.41,No renovable,2014-02-20
2608,347952.62,0.42,No renovable,2014-02-21
2609,331519.98,0.45,No renovable,2014-02-22
2610,310883.52,0.46,No renovable,2014-02-23
2611,378201.16,0.48,No renovable,2014-02-24
2612,341195.9,0.41,No renovable,2014-02-25
2613,380483.69,0.46,No renovable,2014-02-26
2614,394650.6,0.48,No renovable,2014-02-27
2615,324295.42,0.39,No renovable,2014-02-28
2616,313683.41,0.41,No renovable,2014-03-01
2617,291859.71,0.43,No renovable,2014-03-02
2618,317167.31,0.4,No renovable,2014-03-03
2619,315769.75,0.39,No renovable,2014-03-04
2620,360722.45,0.45,No renovable,2014-03-05
2621,404678.26,0.52,No renovable,2014-03-06
2622,400738.96,0.53,No renovable,2014-03-07
2623,316149.24,0.46,No renovable,2014-03-08
2624,306061.06,0.47,No renovable,2014-03-09
2625,357621.27,0.48,No renovable,2014-03-10
2626,365889.87,0.48,No renovable,2014-03-11
2627,397812.77,0.52,No renovable,2014-03-12
2628,438907.45,0.58,No renovable,2014-03-13
2629,426142.35,0.59,No renovable,2014-03-14
2630,314816.64,0.45,No renovable,2014-03-15
2631,308317.9,0.47,No renovable,2014-03-16
2632,402468.31,0.58,No renovable,2014-03-17
2633,375901.44,0.51,No renovable,2014-03-18
2634,380780.15,0.53,No renovable,2014-03-19
2635,384942.16,0.55,No renovable,2014-03-20
2636,361009.94,0.51,No renovable,2014-03-21
2637,305228.91,0.44,No renovable,2014-03-22
2638,316200.12,0.47,No renovable,2014-03-23
2639,336680.18,0.44,No renovable,2014-03-24
2640,320180.74,0.4,No renovable,2014-03-25
2641,339746.19,0.41,No renovable,2014-03-26
2642,427257.81,0.56,No renovable,2014-03-27
2643,361221.02,0.46,No renovable,2014-03-28
2644,318205.07,0.42,No renovable,2014-03-29
2645,303063.41,0.49,No renovable,2014-03-30
2646,373438.76,0.5,No renovable,2014-03-31
2647,337464.99,0.43,No renovable,2014-04-01
2648,394349.02,0.5,No renovable,2014-04-02
2649,368012.1,0.46,No renovable,2014-04-03
2650,336417.4,0.41,No renovable,2014-04-04
2651,318970.16,0.46,No renovable,2014-04-05
2652,331283.47,0.52,No renovable,2014-04-06
2653,368310.45,0.5,No renovable,2014-04-07
2654,372343.21,0.5,No renovable,2014-04-08
2655,395812.66,0.54,No renovable,2014-04-09
2656,396843.01,0.54,No renovable,2014-04-10
2657,368637.96,0.49,No renovable,2014-04-11
2658,325597.42,0.48,No renovable,2014-04-12
2659,327668.99,0.51,No renovable,2014-04-13
2660,356463.45,0.51,No renovable,2014-04-14
2661,395115.9,0.57,No renovable,2014-04-15
2662,400693.61,0.58,No renovable,2014-04-16
2663,339999.2,0.53,No renovable,2014-04-17
